GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
30000,Montana,7,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1294,1336,1385,1484,1515,1605,1685,1782,1889,1996,2110,2164,2111,2122,2216,2332,2423,2539,2724
30000,Montana,7,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1260,1375,1460,1599,1566,1586,1683,1812,1952,2034,2166,2187,2014,2154,2252,2239,2325,2437,2513
30000,Montana,7,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1691,1840,1825,1890,2012,2113,2242,2447,2579,2747,2798,2927,2857,2956,2944,3026,3020,3181,3300
30000,Montana,7,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),505,564,621,657,694,771,827,779,750,845,850,977,1007,1015,1051,1121,1139,1149,1190
30000,Montana,7,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1822,1956,2054,2127,2225,2417,2467,2484,2538,2755,2851,3051,3219,3331,3473,3667,3747,3846,3992
30000,Montana,7,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1317,1392,1433,1470,1531,1647,1640,1706,1788,1910,2001,2074,2212,2316,2422,2546,2607,2697,2802
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,19397,20288,21408,22733,23813,24439,25759,27272,28756,29910,31132,32066,31402,32377,33837,34783,35551,36665,37437
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7421,7640,8179,8547,8816,8894,9297,10017,10522,10952,11469,11745,11146,11800,12533,12903,13134,13453,13317
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2780,2925,3127,3176,3266,3351,3404,3623,3703,3744,3861,3684,3584,3825,3937,4158,4305,4465,4641
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1135,1223,1355,1363,1489,1565,1547,1573,1492,1421,1491,1349,1348,1497,1577,1691,1733,1827,1908
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,779,786,794,804,799,788,801,873,923,930,908,898,862,894,870,927,975,1011,1051
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,526,552,598,617,599,623,661,743,824,886,928,911,868,900,928,969,1000,1025,1065
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,341,364,380,391,379,375,395,434,464,507,534,526,506,534,561,571,596,602,616
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4640,4715,5052,5371,5551,5543,5893,6394,6819,7209,7608,8061,7562,7974,8596,8744,8829,8988,8676
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1691,1727,1812,1862,1912,1897,1945,2091,2164,2235,2372,2480,2444,2444,2530,2555,2552,2691,2713
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,775,793,814,834,828,809,826,855,877,875,885,878,866,891,925,939,957,977,988
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,670,603,680,838,835,791,965,1174,1418,1608,1769,2009,1477,1754,2142,2153,2150,2052,1561
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1504,1592,1747,1838,1975,2046,2156,2274,2360,2491,2582,2695,2776,2886,3000,3098,3170,3268,3415
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,11976,12648,13229,14186,14997,15545,16462,17255,18234,18958,19664,20321,20255,20577,21304,21880,22417,23212,24120
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),11593,12147,12714,13608,14367,14848,15717,16500,17503,18187,18915,19456,19356,19679,20397,20880,21386,22144,23000
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3059,3182,3311,3526,3806,3859,3981,4136,4459,4656,4789,4909,4981,4975,5104,5215,5354,5521,5687
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2581,2748,2883,3154,3488,3774,4086,4367,4705,4932,5116,5361,5483,5681,5954,6180,6228,6302,6678
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,553,603,642,678,721,713,726,753,777,789,821,843,809,838,870,886,917,963,985
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,830,821,818,864,912,935,982,1007,1031,1097,1153,1171,1199,1189,1225,1273,1304,1341,1376
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1134,1178,1246,1323,1332,1346,1411,1500,1571,1636,1697,1732,1717,1731,1782,1857,1890,1976,2102
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1531,1658,1793,1947,1901,1921,2063,2174,2308,2330,2512,2558,2363,2478,2680,2618,2782,2921,2932
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1904,1957,2020,2115,2206,2301,2468,2563,2652,2748,2826,2882,2804,2786,2782,2852,2911,3120,3240
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),383,501,515,578,629,697,745,754,731,770,749,864,899,899,907,1000,1031,1068,1120
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1821,1997,2047,2176,2315,2518,2576,2700,2806,2940,2942,3122,3270,3371,3466,3661,3755,3877,4041
31000,Nebraska,4,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1438,1496,1531,1598,1685,1821,1831,1946,2075,2170,2193,2257,2371,2472,2559,2661,2724,2809,2921
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,20216,20771,22178,23284,24054,24673,25822,27577,29494,31064,31996,31945,30286,30879,32051,32634,33250,34252,34949
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7907,8049,8739,9138,9431,9528,10079,10920,11720,12293,12360,12024,10878,11238,12016,12493,12826,13218,13224
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2873,3033,3320,3472,3640,3761,3910,4268,4600,4632,4482,3977,3413,3474,3667,3888,4126,4268,4371
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1084,1156,1262,1294,1383,1444,1424,1542,1601,1537,1477,1136,913,936,1005,1141,1236,1298,1337
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,704,726,799,863,887,944,994,1096,1210,1218,1126,1009,863,862,877,894,931,969,997
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,763,798,854,907,967,958,1029,1114,1222,1251,1212,1160,1009,1003,1017,1042,1098,1126,1150
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,321,353,405,409,403,415,464,516,567,626,667,672,629,673,768,811,862,875,888
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,5034,5016,5419,5667,5791,5767,6168,6652,7120,7661,7878,8047,7465,7764,8349,8605,8700,8949,8852
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,2052,2007,2090,2141,2196,2166,2263,2400,2460,2612,2708,2764,2654,2637,2737,2743,2726,2811,2796
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,658,700,771,754,756,750,803,869,937,979,993,1004,943,1011,1096,1136,1167,1177,1166
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,567,495,558,658,617,569,658,786,977,1116,1105,1215,839,969,1172,1187,1149,1085,812
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1757,1814,1999,2114,2222,2282,2445,2597,2746,2953,3072,3064,3029,3147,3344,3538,3658,3876,4078
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,12309,12722,13439,14145,14623,15145,15743,16657,17774,18771,19636,19921,19408,19641,20035,20141,20423,21034,21726
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),11985,12442,13092,13806,14273,14753,15364,16295,17391,18172,18959,19181,18711,18913,19295,19341,19574,20181,20857
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3921,4046,4163,4332,4642,4767,4845,5057,5410,5802,6152,6416,6610,6673,6647,6544,6597,6618,6787
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2264,2365,2481,2614,2824,3115,3271,3516,3656,3782,4035,4172,4256,4236,4354,4400,4423,4622,4885
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,732,746,803,850,816,778,820,877,896,921,916,884,775,758,807,830,865,892,921
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,737,754,823,904,888,889,963,1002,1095,1126,1174,1151,1081,1134,1255,1315,1351,1391,1433
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1194,1188,1277,1291,1293,1280,1344,1437,1572,1651,1688,1645,1484,1510,1581,1590,1621,1686,1730
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1687,1774,1916,2075,1984,1977,2086,2264,2519,2559,2666,2549,2230,2301,2320,2282,2356,2501,2583
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1449,1570,1629,1740,1826,1946,2034,2141,2242,2330,2328,2364,2275,2302,2330,2379,2361,2470,2517
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),324,280,347,339,350,392,380,362,383,599,677,740,697,728,739,801,850,853,868
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1600,1631,1716,1694,1739,1846,1951,2013,2213,2449,2615,2778,2831,2946,3069,3227,3326,3414,3508
32000,Nevada,8,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1276,1351,1369,1355,1390,1454,1571,1650,1830,1850,1938,2038,2134,2218,2330,2426,2476,2561,2640
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,23889,25171,26662,28412,29536,30583,32466,34628,36650,38218,39495,40512,39956,40863,42477,43317,44495,46202,47441
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,8775,9054,9776,10354,10674,10940,11611,12271,12793,13068,13253,13461,12735,13123,14079,14446,14862,15354,15241
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2800,3047,3315,3450,3582,3765,4014,4171,4282,4222,4215,4020,3735,3865,4021,4235,4471,4681,4866
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1214,1324,1406,1416,1509,1578,1652,1584,1571,1475,1445,1262,1236,1304,1345,1429,1542,1653,1725
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,559,605,656,705,732,798,897,965,967,968,916,888,814,850,873,918,956,988,1032
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,573,637,725,788,823,843,877,976,1061,1052,1092,1107,972,982,1001,1032,1082,1125,1177
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,453,482,528,540,518,545,588,647,683,728,763,762,713,729,802,855,891,915,933
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,5975,6006,6461,6904,7092,7176,7598,8100,8511,8846,9038,9441,9000,9258,10058,10212,10391,10673,10375
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,2261,2258,2388,2513,2604,2653,2730,2890,2930,3009,3091,3228,3291,3283,3463,3543,3570,3627,3635
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,1255,1277,1355,1350,1336,1328,1340,1387,1400,1399,1333,1299,1228,1278,1263,1332,1387,1391,1404
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,746,664,707,901,924,879,1104,1239,1488,1653,1777,2018,1480,1674,1993,1916,1926,1920,1450
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1714,1807,2011,2140,2228,2315,2423,2585,2692,2787,2836,2897,3001,3023,3338,3420,3508,3735,3886
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,15114,16117,16887,18058,18862,19642,20854,22357,23857,25150,26242,27051,27221,27740,28398,28871,29633,30848,32200
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),14457,15318,16042,17120,17814,18520,19639,21043,22437,23562,24625,25363,25555,26110,26782,27247,27940,29156,30429
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,4674,4889,5119,5348,5649,5806,6038,6359,6852,7248,7501,7823,7864,7860,7854,7958,8120,8391,8653
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,3056,3181,3329,3468,3718,4083,4465,4890,5346,5600,6075,6363,6678,6868,7079,7116,7218,7528,7866
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,822,881,961,1027,1044,1016,1072,1117,1150,1194,1195,1215,1153,1159,1215,1221,1282,1362,1428
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,859,892,939,1006,1051,1092,1195,1329,1383,1474,1573,1556,1575,1611,1676,1734,1812,1840,1897
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1333,1404,1423,1540,1609,1673,1766,1888,1955,2033,2077,2083,2081,2123,2192,2269,2347,2467,2630
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1713,1870,2006,2255,2185,2210,2276,2467,2622,2732,2849,2823,2659,2820,2937,2933,3056,3257,3378
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1999,2201,2264,2476,2557,2641,2827,2994,3129,3280,3355,3501,3544,3669,3829,4017,4106,4311,4576
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),657,800,844,938,1048,1122,1215,1314,1420,1588,1617,1688,1666,1631,1617,1623,1693,1692,1771
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2299,2547,2629,2789,3004,3224,3420,3712,3990,4275,4433,4560,4673,4733,4820,4897,5038,5146,5367
33000,New Hampshire,1,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1641,1748,1785,1851,1956,2102,2204,2399,2570,2687,2816,2872,3006,3103,3204,3274,3345,3454,3595
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,24263,25521,26863,28768,30219,31897,33605,35223,37082,39175,40500,41254,40351,41315,42541,43544,44424,45931,47256
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,8228,8507,9145,9778,10246,10804,11334,11719,12154,12672,12906,12740,11989,12514,13123,13503,13762,14209,14458
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2870,3102,3394,3624,3786,4115,4354,4463,4579,4740,4701,4396,4075,4249,4397,4538,4710,4847,5020
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1021,1087,1171,1235,1317,1416,1437,1455,1405,1336,1359,1174,1111,1226,1314,1398,1475,1529,1599
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,662,719,807,881,914,953,1085,1065,1137,1253,1153,1100,989,1008,1022,1038,1060,1084,1106
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,696,770,834,880,922,1045,1091,1159,1221,1301,1310,1266,1167,1191,1194,1213,1257,1293,1340
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,491,526,582,629,633,700,741,785,816,849,879,856,807,824,867,890,919,941,976
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,5358,5405,5752,6154,6460,6689,6981,7256,7575,7932,8204,8344,7914,8265,8726,8965,9051,9363,9438
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1891,1877,1952,2028,2254,2330,2428,2544,2638,2722,2837,2929,2860,2925,2978,3016,3034,3153,3181
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,1255,1258,1321,1370,1317,1328,1348,1360,1398,1428,1458,1411,1339,1378,1421,1493,1501,1528,1557
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,479,408,426,512,500,457,557,662,821,948,1047,1150,846,965,1200,1222,1197,1145,876
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1732,1862,2052,2244,2390,2574,2648,2690,2718,2834,2863,2854,2869,2997,3128,3233,3319,3537,3824
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,16035,17014,17718,18990,19973,21093,22270,23504,24928,26503,27595,28514,28362,28800,29418,30041,30662,31721,32799
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),15280,16154,16811,17963,18844,19841,20874,22026,23301,24704,25743,26440,26299,26689,27289,27818,28355,29374,30394
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,4957,5158,5423,5641,5994,6215,6488,6853,7274,7769,8152,8485,8550,8563,8654,8731,8856,9139,9482
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,3130,3312,3312,3530,3758,4102,4335,4596,4897,5110,5303,5503,5656,5770,5932,6137,6259,6474,6778
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,1218,1308,1356,1449,1475,1464,1489,1519,1568,1633,1619,1557,1485,1448,1523,1558,1626,1673,1689
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,898,937,1003,1066,1145,1240,1310,1378,1447,1553,1660,1736,1685,1692,1756,1823,1872,1879,1895
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1255,1288,1323,1390,1424,1492,1587,1674,1757,1872,1914,1935,1868,1894,1925,1994,2051,2137,2207
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1969,2097,2243,2512,2414,2474,2556,2720,2894,3032,3169,3147,2939,3083,3160,3084,3196,3417,3531
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1853,2054,2151,2375,2634,2854,3110,3287,3464,3733,3926,4077,4115,4239,4338,4491,4494,4655,4813
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),755,860,907,1027,1129,1253,1396,1478,1627,1798,1851,2075,2063,2111,2129,2223,2307,2348,2405
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2861,3063,3174,3403,3650,3987,4291,4628,4976,5311,5470,5716,5809,5919,5979,6138,6311,6492,6687
34000,New Jersey,2,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,2106,2203,2267,2376,2521,2734,2895,3150,3349,3513,3619,3641,3746,3808,3850,3915,4004,4145,4283
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,17816,18683,19659,20729,21556,22308,23365,24934,26373,27707,28861,29975,29216,29841,31020,31899,32531,33746,34535
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,6816,7052,7589,7977,8157,8374,8779,9410,9882,10444,10910,11163,10379,10681,11269,11582,11866,12197,12191
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2436,2559,2751,2819,2910,3027,3088,3329,3416,3462,3591,3383,3036,3039,3128,3309,3436,3544,3670
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1029,1101,1176,1197,1280,1349,1321,1368,1392,1345,1376,1166,1020,1063,1127,1230,1296,1365,1433
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,570,595,630,655,651,667,697,751,775,805,831,787,681,672,686,721,738,756,764
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,520,538,597,609,623,643,675,772,814,839,874,915,836,800,787,816,841,855,888
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,317,326,348,358,356,367,395,438,435,472,511,516,499,504,528,542,560,568,585
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4381,4492,4838,5158,5247,5347,5691,6081,6466,6982,7319,7779,7343,7643,8141,8273,8431,8654,8521
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1610,1652,1733,1765,1787,1773,1861,1952,2071,2214,2343,2456,2431,2430,2555,2569,2579,2667,2691
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,656,661,697,688,705,728,761,788,760,778,793,784,769,777,782,810,823,826,829
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,628,571,634,806,762,747,862,1019,1237,1392,1476,1722,1242,1392,1675,1670,1662,1622,1339
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1487,1608,1774,1899,1993,2100,2207,2321,2398,2598,2706,2817,2901,3043,3129,3224,3368,3539,3663
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,10999,11631,12071,12753,13399,13934,14585,15524,16490,17264,17951,18813,18837,19159,19752,20317,20665,21549,22344
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),10655,11181,11567,12207,12812,13333,13939,14886,15789,16482,17205,17992,18017,18344,18927,19462,19785,20657,21417
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3008,3123,3242,3425,3646,3716,3852,4066,4330,4536,4643,4833,4841,4864,4999,5154,5266,5457,5626
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2475,2562,2615,2689,2898,3203,3370,3804,4081,4178,4401,4731,5030,5195,5433,5664,5689,5904,6146
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,619,656,685,736,771,768,779,783,819,827,860,867,774,783,803,825,858,878,884
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,745,825,820,810,830,848,908,945,970,1038,1154,1213,1221,1209,1225,1285,1296,1329,1359
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1242,1265,1303,1391,1424,1499,1577,1659,1742,1858,1916,1971,1958,1964,2008,2074,2142,2278,2390
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1269,1354,1435,1604,1609,1628,1667,1776,1935,1987,2095,2124,1953,2074,2138,2081,2151,2315,2400
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1298,1396,1467,1552,1636,1670,1787,1852,1913,2058,2136,2253,2240,2255,2321,2378,2384,2495,2613
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),344,451,504,546,587,601,646,638,701,781,746,821,820,815,824,856,880,892,927
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1421,1594,1697,1785,1871,1934,2049,2125,2325,2477,2481,2629,2720,2791,2877,2998,3060,3159,3295
35000,New Mexico,6,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1077,1144,1193,1239,1284,1334,1403,1486,1623,1696,1735,1808,1901,1975,2053,2143,2180,2267,2368
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,22106,23215,24560,26129,27159,27978,29357,31067,33044,34759,36367,37315,36730,38060,39606,40652,41666,43813,45272
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,6966,7222,7718,8165,8449,8628,8986,9482,10062,10489,10848,10951,10379,10894,11599,11936,12306,12910,13120
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,1985,2134,2330,2487,2601,2727,2848,3003,3106,3162,3302,3162,2946,3057,3215,3332,3459,3597,3717
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,662,714,773,806,857,914,957,977,969,919,944,815,773,822,868,915,944,990,1030
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,497,533,595,653,685,722,738,806,843,877,924,917,834,859,906,933,966,990,1015
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,540,579,625,665,701,718,751,787,830,861,892,892,827,839,838,857,881,914,938
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,286,308,338,363,359,373,401,433,463,506,542,539,511,538,603,627,668,703,734
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4980,5089,5389,5678,5847,5900,6139,6479,6956,7326,7545,7789,7433,7836,8384,8604,8847,9313,9404
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1483,1491,1570,1626,1697,1736,1796,1883,2043,2118,2200,2298,2289,2384,2511,2564,2588,2723,2755
36000,New York,2,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,1195,1234,1303,1343,1319,1321,1339,1384,1442,1519,1522,1501,1417,1504,1639,1700,1777,1849,1883
